編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLRKJHNFFHN57CA,,160.01,住家用,鋼筋混凝土造,106年9月8日,三層,一層 二層 三層 屋頂突出物
RPOOMLRKJHNFFHN76CA,,184.03,住家用,鋼筋混凝土造,106年9月8日,三層,一層 二層 三層 屋頂突出物
RPQNMLSKJHNFFCN56DA,,219.20,見其他登記事項,鋼筋混凝土造,106年8月15日,三層,一層 二層 三層 屋頂突出物
RPSNMLQKJHNFFGN96DA,34,205.82,住家用,加強磚造,72年12月29日,二層,一層 二層
RPQNMLSKJHNFFEN76DA,32,61.35,住商用,鋼筋混凝土造,74年10月9日,二層,一層 二層 騎樓
RPQNMLSLJHNFFHN07CA,29,153.86,住家用,鋼筋混凝土造,77年9月17日,三層,一層 二層 三層 騎樓
RPUNMLPLJHNFFGN07CA,38,160.68,住商用,見其他登記事項,68年12月19日,二層,一層 二層
RPWNMLPLJHNFFGN27CA,13,142.53,住家用,鋼筋混凝土造,93年9月14日,三層,一層 二層 三層
RPPNMLLKJHNFFDN68CD,40,129.11,住家用,鋼筋混凝土加強磚造,67年3月17日,二層,一層 二層
RPPNMLKMJHNFFDN48CA,3,315.42,見其他登記事項,鋼筋混凝土造,103年9月3日,四層,一層 二層 三層 四層
RPPNMLKMJHNFFDN48CA,3,1.79,見其他登記事項,鋼筋混凝土造,103年9月3日,二層,
RPSNMLPJKHNFFDN09CA,2,438.97,見其他登記事項,鋼筋混凝土造,105年6月13日,四層,一層 二層 三層 四層 見其他登記事項
RPTNMLSLJHNFFDN96CA,21,159.91,住家用,鋼筋混凝土造,86年5月3日,三層,一層 二層 三層
RPTNMLSLJHNFFDN96CA,21,15.17,見其他登記事項,鋼筋混凝土造,86年5月3日,地下層,
RPUNMLOLJHNFFDN66CA,37,103.96,住家用,鋼筋混凝土加強磚造,70年2月21日,二層,一層 二層
RPRNMLQLJHNFFBN98CA,25,132.53,住家用,鋼筋混凝土造,81年10月14日,三層,一層 二層 三層
RPUNMLQLJHNFFBN66CA,,252.90,見其他登記事項,鋼筋混凝土造,106年9月21日,四層,一層 二層 三層 四層
RPPNMLNLJHNFFDN68CA,12,85.74,見其他登記事項,鋼筋混凝土造,95年3月29日,三層,一層 二層 三層 電梯樓梯間
RPSNMLTKJHNFFBN66CA,,178.41,見其他登記事項,鋼筋混凝土造,106年10月5日,三層,一層 二層 三層 騎樓 見其他登記事項
RPWNMLPLJHNFFBN76CA,,206.14,見其他登記事項,鋼筋混凝土造,106年5月4日,四層,一層 二層 三層 四層
RPUPMLNKKHNFFAN09CA,,238.08,見其他登記事項,鋼筋混凝土造,106年8月15日,四層,一層 二層 三層 四層 屋頂突出物
RPTPMLNKKHNFFAN98CA,,238.08,見其他登記事項,鋼筋混凝土造,106年8月15日,四層,一層 二層 三層 四層 屋頂突出物
RPOOMLOKKHNFFAN48CA,,238.08,見其他登記事項,鋼筋混凝土造,106年8月15日,四層,一層 二層 三層 四層 屋頂突出物
RPWOMLOKKHNFFAN66CA,,242.59,見其他登記事項,鋼筋混凝土造,106年8月15日,四層,一層 二層 三層 四層 屋頂突出物
RPXOMLOKKHNFFAN76CA,,242.59,見其他登記事項,鋼筋混凝土造,106年8月15日,四層,一層 二層 三層 四層 屋頂突出物
RPPOMLOKKHNFFAN58CA,,238.08,見其他登記事項,鋼筋混凝土造,106年8月15日,四層,一層 二層 三層 四層 屋頂突出物
RPUOMLOKKHNFFAN09CA,,242.59,見其他登記事項,鋼筋混凝土造,106年8月15日,四層,一層 二層 三層 四層 屋頂突出物
RPPPMLOKKHNFFAN68CA,,241.86,見其他登記事項,鋼筋混凝土造,106年8月15日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLOLJHNFFAN48CA,,186.32,見其他登記事項,鋼筋混凝土造,106年9月21日,三層,一層 二層 三層 屋頂突出物
RPSNMLNLJHNFFAN68CA,14,143.41,住家用,鋼筋混凝土造,92年9月29日,三層,一層 二層 三層
RPTOMLOLJHNFFAN98CA,,189.10,見其他登記事項,鋼筋混凝土造,106年9月21日,三層,一層 二層 三層 屋頂突出物
RPRNMLTLJHNFFAN56CA,2,212.71,見其他登記事項,鋼筋混凝土造,104年8月19日,五層,一層 二層 三層 四層 五層
RPRNMLTLJHNFFAN56CA,2,.83,見其他登記事項,鋼筋混凝土造,104年8月19日,一層,
RPRNMLSLJHNFFAN09CA,10,4.44,見其他登記事項,鋼筋混凝土造,96年12月28日,十一層,八層
RPRNMLSLJHNFFAN09CA,4,387.69,見其他登記事項,鋼筋混凝土造,102年12月30日,四層,一層 二層 三層 四層 地下一層
RPRNMLSLJHNFFAN09CA,4,31.12,見其他登記事項,鋼筋混凝土造,102年12月30日,四層,
RPUNMLQKJHNFFAN09CA,20,178.05,住家用,鋼筋混凝土造,87年1月2日,四層,一層 二層 三層 四層
RPRNMLSKJHNFFAN98CA,38,49.97,住商用,鋼筋混凝土加強磚造,68年7月15日,三層,一層 二層 三層 騎樓
RPVNMLQKJHNFFAN56CA,24,321.96,見其他登記事項,鋼筋混凝土造,82年9月13日,五層,一層 二層 三層 四層 五層 騎樓
RPUNMLSKJHNFFAN66CA,37,118.80,住商用,鋼筋混凝土造,69年7月11日,三層,一層 二層 三層
RPWOMLOLJHNFFAN66CA,37,110.66,住家用,加強磚造,70年2月27日,二層,一層 二層
RPQNMLRLJHNFFAN88CA,25,141.55,住家用,鋼筋混凝土造,82年4月30日,三層,一層 二層 三層
RPQNMLRLJHNFFAN88CA,25,26.99,見其他登記事項,鋼筋混凝土造,82年4月30日,一層,
RPUNMLQLJHNFFAN56CA,23,98.80,住家用,鋼筋混凝土造,83年10月4日,十三層,二層
RPUNMLQLJHNFFAN56CA,23,22.68,見其他登記事項,鋼筋混凝土造,83年10月4日,十三層,
RPOOMLPJKHNFFAN48CA,23,158.48,住商用,鋼筋混凝土造,83年7月29日,十三層,一層 二層 三層 騎樓
RPOOMLPJKHNFFAN48CA,23,20.14,見其他登記事項,鋼筋混凝土造,83年7月29日,十三層,
RPSNMLKMJHNFFBN58CA,,161.14,見其他登記事項,鋼筋混凝土造,106年11月23日,三層,一層 二層 三層 見其他登記事項
RPQNMLTKJHNFFBN09CA,11,136.23,見其他登記事項,鋼筋混凝土造,95年12月18日,三層,一層 二層 三層
RPVNMLLJKHNFFBN78CA,,218.80,見其他登記事項,鋼筋混凝土造,106年9月21日,四層,一層 二層 三層 四層
RPQNMLSKJHNFFBN98CA,22,73.85,住家用,鋼筋混凝土造,84年11月20日,八層,七層
RPQNMLSKJHNFFBN98CA,22,19.71,見其他登記事項,鋼筋混凝土造,84年11月20日,八層,
RPSNMLSKJHNFFBN56CA,36,108.53,住商用,鋼筋混凝土加強磚造,70年12月24日,二層,一層 二層 騎樓
RPRNMLSKJHNFFBN09CA,25,28.81,住家用,鋼筋混凝土造,82年2月24日,三層,一層 二層 三層
RPOOMLSKJHNFFDN09CA,17,170.54,住家用,鋼筋混凝土造,90年3月19日,三層,一層 二層 三層
RPPNMLOLJHNFFDN78CA,2,190.91,見其他登記事項,鋼筋混凝土造,104年11月16日,三層,一層 二層 三層 屋頂突出物
RPQNMLKMJHNFFAN28CA,25,155.66,住家用,鋼筋混凝土造,81年12月7日,四層,一層 二層 三層 四層
RPXNMLTLJHNFFDN47CA,38,90.88,住家用,鋼筋混凝土加強磚造,69年3月27日,二層,一層 二層
RPXOMLTJKHNFFAN17CA,2,202.84,住家用,鋼筋混凝土造,104年9月8日,四層,一層 二層 三層 四層
RPPNMLSKJHNFFFN66CA,1,194.44,住宅,鋼筋混凝土造,105年11月15日,三層,一層 二層 三層 見其他登記事項
RPRNMLLJKHNFFFN78CA,22,190.85,見其他登記事項,鋼筋混凝土造,84年7月24日,三層,一層 二層 三層 地下層
RPQNMLRKJHNFFEN56CA,37,81.18,住商用,鋼筋混凝土加強磚造,69年9月5日,二層,一層 二層
RPPNMLPLJHNFFCN78CA,1,174.65,見其他登記事項,鋼筋混凝土造,105年10月19日,三層,一層 二層 三層 屋頂突出物
RPPNMLOLJHNFFGN09CA,2,172.08,住家用,鋼筋混凝土造,104年12月30日,三層,一層 二層 三層 屋頂突出物 騎樓
RPQNMLRLKHNFFCN56CA,23,88.71,住家用,鋼筋混凝土造,84年3月21日,八層,六層
RPQNMLRLKHNFFCN56CA,23,36.12,見其他登記事項,鋼筋混凝土造,84年3月21日,八層,
RPQNMLTKJHNFFHN07CA,1,182.68,見其他登記事項,鋼筋混凝土造,106年2月2日,三層,一層 二層 三層 屋頂突出物
RPXNMLNKKHNFFDN86CA,52,138.38,住家用,加強磚造,54年12月24日,三層,一層 二層 三層 騎樓
RPPOMLRKJHNFFHN86CA,38,132.53,住商用,鋼筋混凝土造,69年4月10日,二層,一層 二層 騎樓
RPPOMLSJKHNFFAN98DA,24,84.03,住家用,鋼筋混凝土造,83年6月23日,十三層,九層
RPPOMLSJKHNFFAN98DA,24,16.94,見其他登記事項,鋼筋混凝土造,83年6月23日,十三層,
RPPOMLSJKHNFFAN98DA,24,15.29,停車空間,鋼筋混凝土造,83年6月23日,十三層,
RPQNMLSKJHNFFFN86DA,38,94.24,住家用,加強磚造,68年7月20日,二層,一層 二層
RPSNMLOLJHNFFGN86DA,2,259.71,住家用,鋼筋混凝土造,104年12月30日,三層,一層 二層 三層
RPSNMLLMJHNFFDN88CA,2,248.64,見其他登記事項,鋼筋混凝土造,105年2月25日,四層,一層 二層 三層 四層 屋頂突出物
RPWNMLQJKHNFFDN96CA,2,143.08,見其他登記事項,鋼筋混凝土造,104年9月9日,三層,一層 二層 三層 屋頂突出物
RPUNMLSKJHNFFFN17CA,38,110.10,住商用,加強磚造,68年10月8日,二層,一層 二層
RPWNMLTKJHNFFFN47CA,37,88.20,住家用,加強磚造,70年6月27日,二層,一層 二層
RPRNMLPLJHNFFFN66CA,1,168.13,住宅,鋼筋混凝土加強磚造,106年4月19日,四層,一層 二層 三層 四層
RPVNMLMLKHNFFDN66CA,1,375.76,見其他登記事項,鋼筋混凝土造,105年8月17日,四層,一層 二層 三層 四層 屋頂突出物
RPPNMLPLMHNFFEN66CA,22,330.92,住家用,鋼筋混凝土造,84年11月15日,四層,一層 二層 三層 四層
RPPNMLPLMHNFFEN66CA,22,82.06,停車空間,鋼筋混凝土造,84年11月15日,000,
RPUNMLMKKHNFFCN98CA,40,98.06,住家用,加強磚造,66年10月27日,二層,一層 二層
RPTNMLMKKHNFFCN88CA,6,158.16,見其他登記事項,鋼筋混凝土造,100年8月8日,一層,一層 騎樓
RPOOMLPJKHNFFCN68CA,12,171.08,住家用,鋼筋混凝土造,95年1月11日,四層,一層 二層 三層 四層
RPPNMLKLJHNFFDN38CA,22,2.28,住家用,鋼筋混凝土造,85年6月19日,二層,
RPPNMLKLJHNFFDN38CA,22,22.30,停車空間,鋼筋混凝土造,85年6月19日,地下一層,
RPPNMLKLJHNFFDN38CA,22,216.50,住家用,鋼筋混凝土造,85年6月19日,四層,一層 二層 三層 四層
RPOPMLTJKHNFFAN98CA,23,124.26,見其他登記事項,鋼筋混凝土造,83年9月24日,四層,一層 二層 三層 四層
RPPOMLKMJHNFFAN28CA,40,134.93,住家用,加強磚造,67年3月5日,二層,一層 二層
RPPNMLSLJHNFFAN88CA,33,66.90,住家用,鋼筋混凝土造,74年2月25日,五層,四層
RPSNMLTLJHNFFAN66CA,46,82.40,住家用,鋼筋混凝土加強磚造,61年5月9日,二層,一層 二層
RPXPMLQJKHNFFAN96CA,38,99.78,住家用,鋼筋混凝土加強磚造,68年7月11日,二層,一層 二層
RPUQMLSJKHNFFAN96CA,33,83.32,住家用,鋼筋混凝土造,74年4月24日,九層,六層
RPUQMLSJKHNFFAN96CA,33,14.94,見其他登記事項,鋼筋混凝土造,74年4月24日,九層,
RPUQMLSJKHNFFAN96CA,33,85.23,住家用,鋼筋混凝土造,74年4月24日,九層,六層
RPUQMLSJKHNFFAN96CA,33,15.28,見其他登記事項,鋼筋混凝土造,74年4月24日,九層,
RPUQMLSJKHNFFAN96CA,33,58.08,住家用,鋼筋混凝土造,74年4月24日,九層,六層
RPUQMLSJKHNFFAN96CA,33,10.42,見其他登記事項,鋼筋混凝土造,74年4月24日,九層,
RPUQMLSJKHNFFAN96CA,33,66.61,住家用,鋼筋混凝土造,74年4月24日,九層,六層
RPUQMLSJKHNFFAN96CA,33,11.95,見其他登記事項,鋼筋混凝土造,74年4月24日,九層,
RPUQMLSJKHNFFAN96CA,33,58.02,住家用,鋼筋混凝土造,74年4月24日,九層,六層
RPUQMLSJKHNFFAN96CA,33,10.41,見其他登記事項,鋼筋混凝土造,74年4月24日,九層,
RPUQMLSJKHNFFAN96CA,33,69.90,住家用,鋼筋混凝土造,74年4月24日,九層,六層
RPUQMLSJKHNFFAN96CA,33,12.54,見其他登記事項,鋼筋混凝土造,74年4月24日,九層,
RPTNMLMLJHNFFAN68CA,12,192.63,住家用,鋼筋混凝土造,94年12月8日,四層,一層 二層 三層 四層 騎樓
RPSNMLMLJHNFFAN58CA,24,81.95,住家用,鋼筋混凝土造,82年9月23日,七層,一層
RPSNMLMLJHNFFAN58CA,24,24.26,見其他登記事項,鋼筋混凝土造,82年9月23日,七層,
RPPNMLKLJHNFFBN18CA,6,187.40,住家用,鋼筋混凝土造,101年4月16日,四層,一層 二層 三層 四層
RPVOMLNLJHNFFAN09CA,26,127.38,住家用,鋼筋混凝土造,81年2月17日,三層,一層 二層 三層
RPPNMLQLJHNFFAN68CA,24,126.80,住家用,鋼筋混凝土造,82年6月21日,十二層,五層
RPPNMLQLJHNFFAN68CA,24,1.80,見其他登記事項,鋼筋混凝土造,82年6月21日,十二層,
RPPNMLQLJHNFFAN68CA,24,21.18,見其他登記事項,鋼筋混凝土造,82年6月21日,十二層,
RPPNMLQLJHNFFAN68CA,24,26.52,見其他登記事項,鋼筋混凝土造,82年6月21日,十二層,
RPUPMLSJKHNFFAN86CA,11,.17,見其他登記事項,鋼筋混凝土造,95年10月12日,十四層,
RPUPMLSJKHNFFAN86CA,11,16.60,見其他登記事項,鋼筋混凝土造,95年10月12日,十四層,
RPUPMLSJKHNFFAN86CA,11,.00,見其他登記事項,鋼筋混凝土造,95年10月12日,十四層,
RPUPMLSJKHNFFAN86CA,11,97.67,見其他登記事項,鋼筋混凝土造,95年10月12日,十四層,十三層
RPUPMLSJKHNFFAN86CA,11,18.13,見其他登記事項,鋼筋混凝土造,95年10月12日,十四層,
RPUPMLSJKHNFFAN86CA,11,19.43,見其他登記事項,鋼筋混凝土造,95年10月12日,十四層,
RPPOMLLMJHNFFAN38CA,21,77.71,住家用,鋼筋混凝土造,86年4月2日,十六層,九層
RPPOMLLMJHNFFAN38CA,21,23.23,見其他登記事項,鋼筋混凝土造,86年4月2日,十六層,
RPPNMLLJKHNFFAN08CA,18,43.32,住家用,鋼筋混凝土造,89年6月14日,八層,一層 騎樓
RPPNMLLJKHNFFAN08CA,18,13.75,見其他登記事項,鋼筋混凝土造,89年6月14日,八層,
RPPNMLLJKHNFFAN08CA,18,2.93,見其他登記事項,鋼筋混凝土造,89年6月14日,八層,
RPPNMLLJKHNFFAN08CA,18,1.62,住家用,鋼筋混凝土造,89年6月14日,八層,
RPPNMLLJKHNFFAN08CA,18,.06,見其他登記事項,鋼筋混凝土造,89年6月14日,八層,
RPPNMLLJKHNFFAN08CA,18,.02,見其他登記事項,鋼筋混凝土造,89年6月14日,八層,
RPPPMLTJKHNFFAN09CA,38,114.65,住家用,加強磚造,69年2月9日,二層,一層 二層
RPRPMLQJKHNFFAN98CA,36,37.61,見其他登記事項,鋼筋混凝土造,70年12月31日,十一層,八層
RPRPMLQJKHNFFAN98CA,36,6.37,見其他登記事項,鋼筋混凝土造,70年12月31日,十一層,
RPRPMLQJKHNFFAN98CA,36,7.99,見其他登記事項,鋼筋混凝土造,70年12月31日,十一層,
RPWNMLOLJHNFFBN66CA,2,209.10,住家用,鋼筋混凝土造,105年3月30日,四層,一層 二層 三層 四層
RPQNMLMJKHNFFBN38CA,,174.54,住家用,鋼筋混凝土造,106年10月16日,四層,一層 二層 三層 四層
RPQNMLLJKHNFFAN18CA,18,60.08,住家用,鋼筋混凝土造,89年6月14日,八層,一層 騎樓
RPQNMLLJKHNFFAN18CA,18,20.82,見其他登記事項,鋼筋混凝土造,89年6月14日,八層,
RPQNMLLJKHNFFAN18CA,18,3.56,見其他登記事項,鋼筋混凝土造,89年6月14日,八層,
RPQNMLLJKHNFFAN18CA,18,1.99,住家用,鋼筋混凝土造,89年6月14日,八層,
RPQNMLLJKHNFFAN18CA,18,.06,見其他登記事項,鋼筋混凝土造,89年6月14日,八層,
RPQNMLLJKHNFFAN18CA,18,.02,見其他登記事項,鋼筋混凝土造,89年6月14日,八層,
RPRNMLLMJHNFFBN58CA,42,169.15,,加強磚造,65年4月10日,三層,一層 二層 三層
RPROMLQJKHNFFDN56CA,22,271.21,住商用,鋼筋混凝土造,84年8月7日,五層,一層 二層 三層 四層 五層 騎樓
RPQNMLMLJHNFFFN88CA,1,202.86,見其他登記事項,鋼筋混凝土造,105年9月12日,四層,一層 二層 三層 四層 騎樓
RPQNMLNLJHNFFCN68CA,10,95.77,見其他登記事項,鋼筋混凝土造,96年11月1日,四層,一層 二層 三層 四層 騎樓
RPQNMLNLJHNFFCN68CA,10,95.77,見其他登記事項,鋼筋混凝土造,96年11月1日,四層,一層 二層 三層 四層 騎樓
RPTOMLTJKHNFFDN07CA,34,93.55,住家用,鋼筋混凝土造,73年6月5日,五層,四層
RPTOMLTJKHNFFDN07CA,34,7.42,見其他登記事項,鋼筋混凝土造,73年6月5日,五層,
RPTNMLNLJHNFFCN98CA,29,113.47,住商用,鋼筋混凝土造,77年10月20日,二層,一層 二層 騎樓
RPOOMLNLJHNFFCN58CA,37,119.70,住家用,鋼筋混凝土加強磚造,69年12月23日,二層,一層 二層 騎樓
RPRNMLMKKHNFFEN88CA,,168.75,住家用,鋼筋混凝土造,106年8月16日,三層,一層 二層 三層 見其他登記事項
RPQNMLMKKHNFFDN68CA,34,263.56,見其他登記事項,鋼筋混凝土造,72年10月18日,三層,一層 二層 三層 屋頂突出物 騎樓 地下一層
RPWNMLMKKHNFFDN66CA,1,184.93,見其他登記事項,鋼筋混凝土造,106年3月1日,四層,一層 二層 三層 四層
RPPNMLOLJHNFFEN88CA,22,167.14,住商用,鋼筋混凝土造,84年10月20日,三層,一層 二層 三層 騎樓
RPTNMLKLLHNFFDN98CA,24,92.89,住家用,鋼筋混凝土造,83年2月1日,七層,四層
RPTNMLKLLHNFFDN98CA,24,40.68,見其他登記事項,鋼筋混凝土造,83年2月1日,七層,
RPQOMLOKKHNFFHN76CA,1,143.31,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPPNMLLLKHNFFHN98CA,1,145.20,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPSNMLLLKHNFFHN66CA,1,197.96,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPRNMLLLKHNFFHN56CA,1,160.36,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPOOMLLLKHNFFHN98CA,1,159.36,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPQNMLLLKHNFFHN09CA,1,145.20,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPTNMLLLKHNFFHN76CA,1,195.28,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPUNMLLLKHNFFHN86CA,1,155.48,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPVNMLLLKHNFFHN96CA,1,155.22,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPQOMLLLKHNFFHN56CA,1,159.36,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPROMLLLKHNFFHN66CA,1,159.36,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPPOMLLLKHNFFHN09CA,1,159.36,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPSOMLLLKHNFFHN76CA,1,170.60,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPTOMLLLKHNFFHN86CA,1,167.79,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPTNMLMLJHNFFHN76CA,20,44.86,住家用,鋼筋混凝土造,86年7月3日,十層,四層
RPRNMLMLJHNFFHN56CA,2,174.68,見其他登記事項,鋼筋混凝土造,105年4月14日,三層,一層 二層 三層 屋頂突出物
RPUOMLLLKHNFFHN96CA,1,166.02,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPVOMLLLKHNFFHN07CA,1,159.59,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPXOMLLLKHNFFHN27CA,1,161.98,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPWOMLLLKHNFFHN17CA,1,197.96,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPOPMLLLKHNFFHN09CA,1,161.98,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPQPMLLLKHNFFHN66CA,1,160.29,見其他登記事項,鋼筋混凝土造,106年6月13日,三層,一層 二層 三層 屋頂突出物
RPPNMLNLJHNFFHN09CA,,148.62,住家用,鋼筋混凝土造,106年9月8日,三層,一層 二層 三層 屋頂突出物
RPQNMLNLJHNFFHN56CA,,148.62,住家用,鋼筋混凝土造,106年9月8日,三層,一層 二層 三層 屋頂突出物
RPOOMLKMJHNFFGN78CA,39,117.51,住家用,加強磚造,67年6月30日,三層,一層 二層 三層
RPRNMLNLJHNFFFN56DA,2,273.50,住宅,鋼筋混凝土造,104年7月3日,三層,一層 二層 三層 騎樓 見其他登記事項
RPWNMLPLJHNFFDN07DA,22,161.23,住家用,鋼筋混凝土造,84年8月25日,三層,一層 二層 三層 騎樓
RPUNMLOLJHNFFAN09DA,16,98.74,見其他登記事項,鋼筋混凝土造,90年11月9日,十四層,十二層
RPUNMLOLJHNFFAN09DA,16,12.42,見其他登記事項,鋼筋混凝土造,90年11月9日,十四層,
