編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPPOMLQKNHMFFBC08DA,35,4.00,共用部份,鋼筋混凝土造,70年6月30日,十層,
RPUNMLRKNHMFFCC58CA,,81.83,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,四層
RPUNMLRKNHMFFCC58CA,,55.09,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPUNMLRKNHMFFCC58CA,,22.03,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPUNMLRKNHMFFCC58CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPUNMLRKNHMFFCC58CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPTNMLRKNHMFFCC48CA,,72.52,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,七層
RPTNMLRKNHMFFCC48CA,,49.28,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPTNMLRKNHMFFCC48CA,,16.48,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPTNMLRKNHMFFCC48CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPTNMLRKNHMFFCC48CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPUOMLLJOHMFFCC08CA,26,131.07,住家用,鋼筋混凝土造,80年7月27日,五層,一層
RPUOMLLJOHMFFCC08CA,26,4.59,共用部份,鋼筋混凝土造,80年7月27日,五層,
RPVNMLRKNHMFFCC68CA,,89.51,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,四層
RPVNMLRKNHMFFCC68CA,,57.52,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPVNMLRKNHMFFCC68CA,,19.09,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPVNMLRKNHMFFCC68CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPVNMLRKNHMFFCC68CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPTOMLLJOHMFFCC97CA,20,54.66,住家用,鋼筋混凝土造,86年5月8日,十一層,二層
RPTOMLLJOHMFFCC97CA,20,1.21,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPTOMLLJOHMFFCC97CA,20,7.89,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPTOMLLJOHMFFCC97CA,20,.61,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPTOMLLJOHMFFCC97CA,20,20.77,共用部份,鋼筋混凝土造,86年5月8日,十一層,
RPOOMLRKNHMFFCC08CA,,72.52,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,二層
RPOOMLRKNHMFFCC08CA,,19.27,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPOOMLRKNHMFFCC08CA,,16.48,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPOOMLRKNHMFFCC08CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPOOMLRKNHMFFCC08CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPXNMLRKNHMFFCC88CA,,81.67,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,三層
RPXNMLRKNHMFFCC88CA,,21.97,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPXNMLRKNHMFFCC88CA,,18.77,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPXNMLRKNHMFFCC88CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPXNMLRKNHMFFCC88CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPWNMLRKNHMFFCC78CA,,89.51,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,三層
RPWNMLRKNHMFFCC78CA,,23.48,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPWNMLRKNHMFFCC78CA,,19.09,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPWNMLRKNHMFFCC78CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPWNMLRKNHMFFCC78CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPXNMLLKNHMFFCC28CA,19,111.74,商業用,鋼筋混凝土造,87年7月10日,五層,一層 騎樓
RPXNMLLKNHMFFCC28CA,22,3.34,見其他登記事項,鋼筋混凝土造,84年1月17日,四層,
RPXNMLLKNHMFFCC28CA,19,37.96,共用部份,鋼筋混凝土造,87年7月10日,五層,
RPRNMLLJOHMFFCC67CA,22,2.91,見其他登記事項,鋼筋混凝土造,84年1月17日,四層,
RPRNMLLJOHMFFCC67CA,22,16.06,共用部份,鋼筋混凝土造,84年1月17日,五層,
RPRNMLLJOHMFFCC67CA,22,131.55,住家用,鋼筋混凝土造,84年1月17日,五層,一層
RPUOMLMKNHMFFCC18CA,21,68.25,住家用,鋼筋混凝土造,85年2月16日,七層,六層
RPUOMLMKNHMFFCC18CA,21,13.18,共用部份,鋼筋混凝土造,85年2月16日,七層,
RPSNMLMKNHMFFCC87CA,1,106.28,見其他登記事項,鋼筋混凝土造,105年1月24日,二十二層,八層
RPSNMLMKNHMFFCC87CA,1,1.02,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPSNMLMKNHMFFCC87CA,1,43.42,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPSNMLMKNHMFFCC87CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,,
RPSNMLMKNHMFFCC87CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPSNMLMKNHMFFCC87CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPTNMLMKNHMFFCC97CA,1,166.60,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,二十二層
RPTNMLMKNHMFFCC97CA,1,1.60,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPTNMLMKNHMFFCC97CA,1,51.61,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPTNMLMKNHMFFCC97CA,1,32.33,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPTNMLMKNHMFFCC97CA,1,.03,見其他登記事項,鋼筋混凝土造,105年1月24日,,
RPTNMLMKNHMFFCC97CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPTNMLMKNHMFFCC97CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPUNMLMKNHMFFCC08CA,,95.22,見其他登記事項,鋼筋混凝土造,105年1月24日,二十二層,十三層
RPUNMLMKNHMFFCC08CA,,.92,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPUNMLMKNHMFFCC08CA,,54.77,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPUNMLMKNHMFFCC08CA,,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,,
RPUNMLMKNHMFFCC08CA,,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPUNMLMKNHMFFCC08CA,,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPVNMLMKNHMFFCC18CA,1,193.28,見其他登記事項,鋼筋混凝土造,105年1月24日,二十二層,十七層
RPVNMLMKNHMFFCC18CA,1,1.86,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPVNMLMKNHMFFCC18CA,1,110.71,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPVNMLMKNHMFFCC18CA,1,.04,見其他登記事項,鋼筋混凝土造,105年1月24日,,
RPVNMLMKNHMFFCC18CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPVNMLMKNHMFFCC18CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPWNMLMKNHMFFCC28CA,1,95.88,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,二十三層
RPWNMLMKNHMFFCC28CA,1,.92,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPWNMLMKNHMFFCC28CA,1,55.04,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPWNMLMKNHMFFCC28CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,,
RPWNMLMKNHMFFCC28CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPWNMLMKNHMFFCC28CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPSNMLSKNHMFFCC48CA,40,54.00,住家用,鋼筋混凝土造,66年2月2日,四層,三層
RPXOMLRKNHMFFCC98CA,21,101.60,住家用,鋼筋混凝土造,84年10月2日,七層,六層
RPXOMLRKNHMFFCC98CA,21,2.36,共用部份,鋼筋混凝土造,84年10月2日,七層,
RPXOMLRKNHMFFCC98CA,21,4.66,共用部份,鋼筋混凝土造,84年10月2日,七層,
RPXOMLRKNHMFFCC98CA,21,8.45,共用部份,鋼筋混凝土造,84年10月2日,七層,
RPQNMLRKNHMFFCC18CA,24,125.01,住家用,鋼筋混凝土造,82年9月2日,七層,六層
RPQNMLRKNHMFFCC18CA,24,.90,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPQNMLRKNHMFFCC18CA,24,4.33,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPQNMLRKNHMFFCC18CA,24,1.50,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPQNMLRKNHMFFCC18CA,24,9.83,共用部份,鋼筋混凝土造,82年9月2日,七層,
RPXNMLMKNHMFFCC38CA,1,161.18,見其他登記事項,鋼筋混凝土造,105年1月24日,十八層,二層
RPXNMLMKNHMFFCC38CA,1,1.55,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPXNMLMKNHMFFCC38CA,1,81.72,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPXNMLMKNHMFFCC38CA,1,.03,見其他登記事項,鋼筋混凝土造,105年1月24日,,
RPXNMLMKNHMFFCC38CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPXNMLMKNHMFFCC38CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPTOMLOLNHMFFCC38CA,22,84.23,住家用,鋼筋混凝土造,84年5月17日,六層,三層
RPTOMLOLNHMFFCC38CA,22,14.14,共用部份,鋼筋混凝土造,84年5月17日,六層,
RPTOMLOLNHMFFCC38CA,22,18.42,共用部份,鋼筋混凝土造,84年5月17日,六層,
RPSPMLNLNHMFFCC28CA,21,87.40,住家用,鋼筋混凝土造,84年12月20日,七層,六層
RPSPMLNLNHMFFCC28CA,21,7.46,共用部份,鋼筋混凝土造,84年12月20日,七層,
RPTNMLLKNHMFFCC87CA,22,87.77,住家用,鋼筋混凝土造,84年7月1日,十二層,六層
RPTNMLLKNHMFFCC87CA,22,42.31,共用部份,鋼筋混凝土造,84年7月1日,十二層,
RPTNMLLKNHMFFCC87CA,22,14.41,共用部份,鋼筋混凝土造,84年7月1日,十二層,
RPPOMLTKNHMFFCC38CA,9,99.41,住家用,鋼筋混凝土造,97年5月6日,七層,一層
RPPOMLTKNHMFFCC38CA,9,14.74,共用部份,鋼筋混凝土造,97年5月6日,七層,
RPPOMLTKNHMFFCC38CA,9,11.36,共用部份,鋼筋混凝土造,97年5月6日,七層,
RPXOMLNLNHMFFCC68CA,1,94.70,見其他登記事項,鋼筋混凝土造,105年1月24日,十八層,三層
RPXOMLNLNHMFFCC68CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,,
RPXOMLNLNHMFFCC68CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPXOMLNLNHMFFCC68CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPXOMLNLNHMFFCC68CA,1,.91,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPXOMLNLNHMFFCC68CA,1,54.56,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPROMLRKNHMFFCC38CA,,101.94,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,四層
RPROMLRKNHMFFCC38CA,,27.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPROMLRKNHMFFCC38CA,,22.07,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPROMLRKNHMFFCC38CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPROMLRKNHMFFCC38CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPQOMLRKNHMFFCC28CA,,89.51,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,二層
RPQOMLRKNHMFFCC28CA,,23.48,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPQOMLRKNHMFFCC28CA,,19.09,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPQOMLRKNHMFFCC28CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPQOMLRKNHMFFCC28CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPPOMLRKNHMFFCC18CA,,81.67,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,四層
RPPOMLRKNHMFFCC18CA,,21.97,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPPOMLRKNHMFFCC18CA,,18.77,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPPOMLRKNHMFFCC18CA,,.42,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPPOMLRKNHMFFCC18CA,,.19,見其他登記事項,鋼筋混凝土造,106年1月19日,七層,
RPOOMLMKNHMFFCC57CA,1,98.61,見其他登記事項,鋼筋混凝土造,105年1月24日,十八層,十一層
RPOOMLMKNHMFFCC57CA,1,.95,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPOOMLMKNHMFFCC57CA,1,56.16,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPOOMLMKNHMFFCC57CA,1,.02,見其他登記事項,鋼筋混凝土造,105年1月24日,,
RPOOMLMKNHMFFCC57CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPOOMLMKNHMFFCC57CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPPNMLQKNHMFFCC97CA,21,35.40,住家用,鋼筋混凝土造,85年5月8日,十六層,十二層
RPPNMLQKNHMFFCC97CA,22,.08,共用部份,鋼筋混凝土造,84年7月25日,十六層,
RPPNMLQKNHMFFCC97CA,22,1.20,共用部份,鋼筋混凝土造,84年7月25日,十六層,
RPPNMLQKNHMFFCC97CA,22,4.06,共用部份,鋼筋混凝土造,84年7月25日,十六層,
RPUOMLNLNHMFFBC28CA,46,53.60,住家用,鋼筋混凝土造,60年3月22日,四層,一層
RPPNMLSKNHMFFBC08CA,20,55.08,住家用,鋼筋混凝土造,85年11月29日,二十三層,四層
RPPNMLSKNHMFFBC08CA,20,9.64,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPPNMLSKNHMFFBC08CA,20,3.89,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPPNMLSKNHMFFBC08CA,20,4.46,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPTNMLMLNHMFFBC97CA,42,77.27,住家用,鋼筋混凝土加強磚造,63年12月3日,四層,一層
RPOOMLMLNHMFFBC57CA,20,76.76,住家用,鋼筋混凝土造,85年11月29日,二十三層,十四層
RPOOMLMLNHMFFBC57CA,20,10.41,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPOOMLMLNHMFFBC57CA,20,4.02,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPOOMLMLNHMFFBC57CA,20,39.45,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPOOMLMLNHMFFBC57CA,20,6.25,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPTNMLQLNHMFFBC38CA,34,59.34,商業用,鋼筋混凝土造,72年7月20日,二層,一層 騎樓
RPTNMLTKNHMFFBC58CA,24,91.15,住家用,鋼筋混凝土造,82年6月18日,十五層,五層
RPTNMLTKNHMFFBC58CA,24,20.17,共用部份,鋼筋混凝土造,82年6月18日,十五層,
RPQNMLTKNHMFFBC28CA,21,54.74,住家用,鋼筋混凝土造,85年3月9日,十五層,十層
RPQNMLTKNHMFFBC28CA,21,9.68,共用部份,鋼筋混凝土造,85年3月9日,十五層,
RPXNMLLKNHMFFBC18CA,21,31.07,住家用,鋼筋混凝土造,85年4月26日,十六層,四層
RPXNMLLKNHMFFBC18CA,21,6.02,共用部份,鋼筋混凝土造,85年4月26日,十六層,
RPXNMLLKNHMFFBC18CA,21,3.75,共用部份,鋼筋混凝土造,85年4月26日,十六層,
RPWNMLMKNHMFFBC18CA,37,75.85,住家用,鋼筋混凝土造,69年4月14日,六層,四層
RPSNMLLKNHMFFBC67CA,32,114.53,住家用,鋼筋混凝土造,73年12月7日,五層,四層
RPPNMLMLNHMFFBC57CA,17,25.15,住家用,鋼筋混凝土造,89年3月27日,五層,一層
RPPNMLMLNHMFFBC57CA,17,25.20,住家用,鋼筋混凝土造,89年3月27日,五層,二層
RPPNMLMLNHMFFBC57CA,17,25.20,住家用,鋼筋混凝土造,89年3月27日,五層,三層
RPPNMLMLNHMFFBC57CA,17,23.59,住家用,鋼筋混凝土造,89年3月27日,五層,四層
RPPNMLMLNHMFFBC57CA,17,23.59,住家用,鋼筋混凝土造,89年3月27日,五層,五層
RPPNMLMLNHMFFBC57CA,17,46.63,共用部份,鋼筋混凝土造,89年3月27日,五層,
RPPNMLNLNHMFFBC67CA,32,64.38,住家用,鋼筋混凝土造,74年9月12日,四層,二層
RPPNMLNLNHMFFBC67CA,32,6.68,共用部份,鋼筋混凝土造,74年9月12日,四層,
RPPNMLNLNHMFFBC67CA,32,1.54,共用部份,鋼筋混凝土造,74年9月12日,四層,
RPPNMLLKNHMFFBC47DA,46,103.37,住商用,鋼筋混凝土加強磚造,60年6月5日,九層,一層 騎樓
RPQNMLMKNHMFFBC67DA,32,110.03,住家用,鋼筋混凝土造,74年1月26日,四層,三層
RPVOMLMJOHMFFCC28CA,2,.30,見其他登記事項,鋼筋混凝土造,104年10月20日,十層,一層
RPVOMLMJOHMFFCC28CA,2,66.27,見其他登記事項,鋼筋混凝土造,104年10月20日,十層,
RPSNMLTKNHMFFCC78EA,11,168.03,住家用,鋼筋混凝土造,95年7月24日,四層,一層 二層 三層 四層
RPSNMLTKNHMFFCC78EA,11,57.49,共用部份,鋼筋混凝土造,95年7月24日,五層,
RPSNMLTKNHMFFCC78EA,11,22.87,共用部份,鋼筋混凝土造,95年7月24日,五層,
RPSNMLTKNHMFFCC78EA,11,4.09,共用部份,鋼筋混凝土造,95年7月24日,二層,
RPTNMLMKNHMFFCC18EA,38,78.83,住家用,鋼筋混凝土加強磚造,68年1月15日,四層,二層
RPRNMLSKNHMFFCC58EA,24,90.05,住家用,鋼筋混凝土造,82年9月27日,七層,二層
RPRNMLSKNHMFFCC58EA,24,10.89,共用部份,鋼筋混凝土造,82年9月27日,七層,
RPRNMLSKNHMFFCC58EA,24,5.42,共用部份,鋼筋混凝土造,82年9月27日,七層,
RPTOMLMJOHMFFCC08CA,18,86.60,住家用,鋼筋混凝土造,88年7月23日,五層,三層
RPTOMLMJOHMFFCC08CA,18,4.22,共用部份,鋼筋混凝土造,88年7月23日,五層,
RPTOMLMJOHMFFCC08CA,18,10.38,共用部份,鋼筋混凝土造,88年7月23日,五層,
RPUOMLMJOHMFFCC18CA,1,95.23,見其他登記事項,鋼筋混凝土造,104年10月20日,十層,三層
RPUOMLMJOHMFFCC18CA,1,41.46,見其他登記事項,鋼筋混凝土造,104年10月20日,十層,
RPUOMLMJOHMFFCC18CA,1,.15,見其他登記事項,鋼筋混凝土造,104年10月20日,十層,
RPUOMLMJOHMFFCC18CA,1,33.13,見其他登記事項,鋼筋混凝土造,104年10月20日,十層,
RPUNMLMJOHMFFCC08CA,37,91.94,住家用,鋼筋混凝土造,69年6月11日,五層,四層
RPPNMLMKNHMFFBC47CA,23,119.91,住家用,鋼筋混凝土造,82年10月30日,五層,五層
RPPNMLMKNHMFFBC47CA,23,2.15,共用部份,鋼筋混凝土造,82年10月30日,五層,
RPPNMLMKNHMFFBC47CA,23,.01,共用部份,鋼筋混凝土造,82年10月30日,五層,
RPOOMLNJOHMFFCC67CA,22,104.53,住家用,鋼筋混凝土造,84年1月17日,五層,三層
RPOOMLNJOHMFFCC67CA,22,19.96,共用部份,鋼筋混凝土造,84年1月17日,五層,
RPOOMLNJOHMFFCC67CA,22,2.91,見其他登記事項,鋼筋混凝土造,84年1月17日,四層,
RPUNMLMLNHMFFBC08CA,41,75.97,住家用,鋼筋混凝土加強磚造,65年6月1日,四層,二層
RPVNMLMKNHMFFBC08CA,6,58.53,住家用,鋼筋混凝土造,100年5月20日,八層,六層
RPVNMLMKNHMFFBC08CA,6,18.43,見其他登記事項,鋼筋混凝土造,100年5月20日,八層,
RPVNMLMKNHMFFBC08CA,6,11.64,見其他登記事項,鋼筋混凝土造,100年5月20日,八層,
RPQNMLPKNHMFFBC87CA,20,80.00,住家用,鋼筋混凝土造,85年11月19日,五層,四層
RPQNMLPKNHMFFBC87CA,20,25.74,共用部份,鋼筋混凝土造,85年11月19日,五層,
RPQNMLRKNHMFFBC08CA,,88.06,住商用,磚造,,三層,一層 二層 騎樓
RPUNMLRKNHMFFBC48CA,20,76.76,住家用,鋼筋混凝土造,85年11月29日,二十三層,四層
RPUNMLRKNHMFFBC48CA,20,10.41,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPUNMLRKNHMFFBC48CA,20,4.02,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPUNMLRKNHMFFBC48CA,20,6.25,共用部份,鋼筋混凝土造,85年11月29日,二十三層,
RPQNMLOLNHMFFBC87CA,18,23.65,住家用,鋼筋混凝土造,88年1月14日,十六層,八層
RPQNMLOLNHMFFBC87CA,18,5.59,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLOLNHMFFBC87CA,18,.29,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLOLNHMFFBC87CA,18,1.35,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLOLNHMFFBC87CA,18,.63,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPQNMLOLNHMFFBC87CA,18,.26,共用部份,鋼筋混凝土造,88年1月14日,十六層,
RPRNMLPKNHMFFCC08CA,35,86.05,住家用,鋼筋混凝土造,71年6月28日,五層,三層
RPQNMLNKNHMFFCC77CA,22,69.05,住家用,鋼筋混凝土造,84年8月8日,六層,五層
RPQNMLNKNHMFFCC77CA,22,11.12,共用部份,鋼筋混凝土造,84年8月8日,六層,
RPQNMLNKNHMFFCC77CA,22,14.38,共用部份,鋼筋混凝土造,84年8月8日,六層,
RPSOMLPKNHMFFCC28CA,24,94.12,住家用,鋼筋混凝土造,82年3月15日,七層,四層
RPSOMLPKNHMFFCC28CA,24,8.28,共用部份,鋼筋混凝土造,82年3月15日,七層,
RPSOMLPKNHMFFCC28CA,24,12.85,共用部份,鋼筋混凝土造,82年3月15日,七層,
RPSOMLPKNHMFFCC28CA,24,1.44,共用部份,鋼筋混凝土造,82年3月15日,七層,
RPSOMLPKNHMFFCC28CA,24,.27,共用部份,鋼筋混凝土造,82年3月15日,七層,
RPSOMLPKNHMFFCC28CA,24,3.23,共用部份,鋼筋混凝土造,82年3月15日,七層,
RPQOMLMLNHMFFCC87CA,35,74.33,見其他登記事項,鋼筋混凝土造,71年6月3日,五層,五層
RPQOMLNLNHMFFCC97CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,,
RPQOMLNLNHMFFCC97CA,1,.00,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPQOMLNLNHMFFCC97CA,1,.01,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPQOMLNLNHMFFCC97CA,1,75.95,見其他登記事項,鋼筋混凝土造,105年1月24日,十八層,八層
RPQOMLNLNHMFFCC97CA,1,.73,見其他登記事項,鋼筋混凝土造,105年1月24日,二十三層,
RPQOMLNLNHMFFCC97CA,1,31.03,見其他登記事項,鋼筋混凝土造,105年1月24日,二十五層,
RPXPMLNLNHMFFCC78CA,27,109.24,住家用,鋼筋混凝土造,79年4月21日,五層,五層
RPQPMLNLNHMFFCC08CA,23,91.63,商業用,鋼筋混凝土造,83年5月5日,五層,一層 騎樓
RPQPMLNLNHMFFCC08CA,23,12.42,共用部份,鋼筋混凝土造,83年5月5日,五層,
RPQPMLNLNHMFFCC08CA,23,.33,共用部份,鋼筋混凝土造,83年5月5日,五層,
RPRNMLTKNHMFFCC48CA,30,106.12,住家用,鋼筋混凝土造,76年8月17日,五層,五層
RPROMLMKNHMFFCC87CA,18,193.88,住家用,鋼筋混凝土造,88年2月8日,四層,一層 二層 三層 四層
RPSNMLOLNHMFFBC08CA,9,26.44,共用部份,鋼筋混凝土造,97年9月8日,九層,
RPOOMLQKNHMFFCC97CA,21,59.11,住家用,鋼筋混凝土造,85年6月15日,十一層,十層
RPOOMLQKNHMFFCC97CA,21,.58,共用部份,鋼筋混凝土造,85年6月15日,十一層,
RPOOMLQKNHMFFCC97CA,21,2.77,共用部份,鋼筋混凝土造,85年6月15日,十一層,
