鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價元平方公尺,車位類別,車位面積平方公尺,車位總額元,備註,編號
中山區,建物,臺北市中山區林森北路271~300號,0.0,商,,,1070501,土地0建物1車位0,十二層,12,套房(1房1廳1衛),住家用,鋼筋混凝土造,0770905,38.17,1,1,1,有,有,無,15000,393,,0.0,0,,RPUNMLNLNHNFFCA38CC
中山區,建物,臺北市中山區林森北路259巷1~30號,0.0,商,,,1070504,土地0建物1車位0,三層,7,套房(1房1廳1衛),商業用,鋼筋混凝土造,0730922,25.82,1,1,1,有,有,有,14000,542,,0.0,0,,RPROMLNLNHNFFCA18CC
中山區,建物,臺北市中山區中山北路一段105巷1~30號,0.0,商,,,1070501,土地0建物1車位0,八層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060110,85.21,2,2,1,有,有,有,59800,702,,0.0,0,租金內含管理費。,RPOPMLNLNHNFFCA97CC
內湖區,建物,臺北市內湖區金龍路211~240號,0.0,其他,,,1070504,土地0建物1車位0,八層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0781103,94.78,2,2,1,有,無,無,24000,253,,0.0,0,,RPQPMLNLNHNFFCA18CC
中山區,建物,臺北市中山區中山北路二段31~60號,0.0,商,,,1070504,土地0建物1車位0,六層,12,辦公商業大樓,商業用,鋼筋混凝土造,0761103,313.27,3,1,0,有,有,有,96000,306,,0.0,0,,RPUPMLNLNHNFFCA58CC
中山區,建物,臺北市中山區撫順街31~60號,0.0,住,,,1070510,土地0建物1車位0,四層,9,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,0791127,144.45999999999998,4,1,0,有,有,有,48000,332,,0.0,0,,RPVPMLNLNHNFFCA68CC
中山區,建物,臺北市中山區復興南路一段31~60號,0.0,商,,,1070425,土地0建物1車位0,六層,14,辦公商業大樓,商業用,鋼筋混凝土造,0910920,231.65999999999997,0,0,0,無,有,無,129000,557,,0.0,0,,RPOQMLNLNHNFFCA08CC
中山區,建物,臺北市中山區中山北路一段105巷1~30號,0.0,商,,,1070428,土地0建物1車位0,八層,10,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060110,85.21,1,1,1,有,有,有,63000,739,,0.0,0,租金內含管理費,RPPQMLNLNHNFFCA18CC
中山區,建物,臺北市中山區長春路151~180號,0.0,商,,,1070501,土地0建物1車位0,四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961127,198.94,3,2,2,有,有,有,65575,330,,0.0,0,,RPQQMLNLNHNFFCA28CC
中山區,建物,臺北市中山區林森北路361~390號,0.0,商,,,1070430,土地0建物1車位0,九層,18,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0980916,66.62,1,1,1,有,有,有,45000,675,,0.0,0,,RPSQMLNLNHNFFCA48CC
內湖區,建物,臺北市內湖區民權東路六段15巷31~60號,0.0,工,,,1070504,土地0建物9車位0,三層,5,廠辦,見其他登記事項,鋼筋混凝土造,1040513,5094.47,0,0,0,無,有,無,1321462,259,坡道平面,99.48,0,租賃標的共9戶，內含4車位,RPTQMLNLNHNFFCA58CC
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,,,1070501,土地0建物1車位0,八層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981027,78.22,2,1,1,有,有,有,54000,690,,0.0,0,租金內含管理費、網路費用、第四台費用。,RPVQMLNLNHNFFCA78CC
中山區,建物,臺北市中山區錦州街30巷1~30號,0.0,商,,,1070427,土地0建物1車位0,十層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0860204,31.32,1,1,1,有,有,有,13450,429,,0.0,0,此物件為 社會住宅包代租代管計畫 租金市價打9折。,RPXQMLNLNHNFFCA98CC
大同區,建物,臺北市大同區市民大道一段181~210號,0.0,其他,,,1070426,土地0建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),住家用,見其他登記事項,0980724,137.03,3,1,2,有,有,有,72000,525,,0.0,0,,RPPNMLNLNHNFFBA77CC
萬華區,建物,臺北市萬華區西園路二段301~330號,0.0,住,,,1070412,土地0建物2車位0,全,3,透天厝,住家用,加強磚造,,632.22,0,0,0,無,無,無,180500,286,,0.0,0,,RPUNMLNLNHNFFBA28CC
萬華區,建物,臺北市萬華區萬大路423巷45弄1~30號,0.0,住,,,1070412,土地0建物1車位0,二層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0590301,79.35,3,2,1,有,無,有,18000,227,,0.0,0,此件為 社會住宅包代租代管計畫 租金市價打8折。,RPVNMLNLNHNFFBA38CC
中正區,建物,臺北市中正區青島東路1~30號,0.0,商,,,1070410,土地0建物1車位0,四層,7,辦公商業大樓,住家用,鋼筋混凝土造,0630726,252.82,9,1,0,有,有,有,100000,396,,0.0,0,,RPVOMLNLNHNFFBA48CC
萬華區,建物,臺北市萬華區昆明街271~300號,0.0,商,,,1070426,土地0建物1車位0,全,4,透天厝,,加強磚造,,63.01,2,1,1,有,無,有,18000,286,,0.0,0,此件為 社會住宅包代租代管計畫 租金市價打8折。,RPXOMLNLNHNFFBA68CC
士林區,建物,臺北市士林區文林路751~780號,0.0,住,,,1070501,土地0建物1車位0,十一層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0700204,86.69,3,2,2,有,有,有,25000,288,,0.0,0,,RPQNMLNLNHNFFEA18CC
士林區,建物,臺北市士林區劍潭路1~30號,0.0,住,,,1070430,土地0建物1車位0,八層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971226,51.91,1,1,1,有,有,無,21000,405,,0.0,0,,RPSNMLNLNHNFFEA38CC
士林區,建物,臺北市士林區中山北路七段219巷1~30號,0.0,住,,,1070507,土地0建物1車位1,四層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0730804,186.81,4,2,3,有,有,無,55000,294,坡道平面,61.26,0,,RPXOMLNLNHNFFEA98CC
松山區,建物,臺北市松山區南京東路五段151~180號,0.0,商,,,1070515,土地0建物1車位0,二層,16,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0760526,126.17999999999999,4,2,2,有,有,無,45000,357,,0.0,0,,RPQNMLNLNHNFFDA08CC
信義區,房地(土地+建物),臺北市信義區莊敬路423巷5弄1~30號,147.0,住,,,1070518,土地1建物1車位0,一層,4,店面(店鋪),住家用,鋼筋混凝土造,0631021,163.74,3,2,3,有,無,無,60000,366,,0.0,0,,RPSNMLNLNHNFFDA28CC
信義區,建物,臺北市信義區忠孝東路四段559巷1~30號,0.0,住,,,1070517,土地0建物1車位0,一層,7,店面(店鋪),住家用,鋼筋混凝土造,,124.49000000000001,0,0,0,無,無,無,120000,964,,0.0,0,,RPXNMLNLNHNFFDA78CC
信義區,建物,臺北市信義區吳興街345巷1~30號,0.0,住,,,1070521,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,,71.37,2,1,1,有,無,無,35000,490,,0.0,0,,RPPOMLNLNHNFFDA08CC
松山區,建物,臺北市松山區南京東路四段1~30號,0.0,商,,,1070518,土地0建物1車位0,十一層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971205,55.88,1,1,1,有,有,有,40000,716,,0.0,0,,RPROMLNLNHNFFDA28CC
松山區,建物,臺北市松山區民權東路三段191巷61~90號,0.0,住,,,1070427,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,加強磚造,0600615,102.35,3,2,1,有,無,有,18000,176,,0.0,0,此件為 社會住宅包代租代管計畫 租金市價打 8折。,RPWOMLNLNHNFFDA78CC
信義區,建物,臺北市信義區基隆路二段31~60號,0.0,商,,,1070508,土地0建物1車位0,三層,17,辦公商業大樓,商業用,鋼骨混凝土造,0820519,170.34,3,1,0,有,有,有,88000,517,,0.0,0,,RPXOMLNLNHNFFDA88CC
松山區,建物,臺北市松山區南京東路四段31~60號,0.0,商,,,1070502,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0750902,162.52,3,1,1,有,有,無,60000,369,,0.0,0,,RPRNMLOLNHNFFDA28CC
信義區,建物,臺北市信義區忠孝東路五段661~690號,0.0,住,,,1070508,土地0建物1車位0,五層,10,辦公商業大樓,商業用,鋼筋混凝土造,0811006,118.48,1,1,0,有,有,無,51084,431,,0.0,0,,RPSNMLOLNHNFFDA38CC
松山區,建物,臺北市松山區民權東路三段181~210號,0.0,住,,,1070502,土地0建物1車位0,四層,12,辦公商業大樓,見其他登記事項,見其他登記事項,0921121,161.6,2,1,0,有,有,無,76000,470,,0.0,0,,RPUNMLOLNHNFFDA58CC
松山區,建物,臺北市松山區八德路三段211~240號,0.0,商,,,1070508,土地0建物1車位0,二層,12,辦公商業大樓,商業用,鋼筋混凝土造,0771223,83.52,0,0,0,無,有,無,26000,311,,0.0,0,,RPVNMLOLNHNFFDA68CC
信義區,建物,臺北市信義區信義路五段150巷401弄1~30號,0.0,住,,,1070425,土地0建物1車位0,一層,6,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0761014,192.77,3,2,2,有,無,無,48000,249,,0.0,0,,RPWNMLOLNHNFFDA78CC
松山區,房地(土地+建物),臺北市松山區敦化北路222巷31~60號,32.8,住,,,1070427,土地1建物2車位0,一層,7,店面(店鋪),住商用,鋼筋混凝土造,0680430,190.58,0,0,0,無,無,無,130000,682,,0.0,0,,RPXNMLOLNHNFFDA88CC
信義區,建物,臺北市信義區忠孝東路四段553巷6弄1~30號,0.0,工,,,1070519,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,148.76,0,0,0,無,無,無,155000,1042,,0.0,0,,RPQOMLOLNHNFFDA28CC
松山區,房地(土地+建物),臺北市松山區敦化北路4巷1~30號,25.7,住,,,1070522,土地1建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0741228,123.44,3,2,2,有,無,無,40000,324,,0.0,0,,RPTOMLOLNHNFFDA58CC
松山區,房地(土地+建物),臺北市松山區光復北路91~120號,2.05,住,,,1070517,土地1建物1車位0,五層,11,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0660505,111.08,0,0,0,無,有,無,33000,297,,0.0,0,,RPUOMLOLNHNFFDA68CC
松山區,房地(土地+建物),臺北市松山區南京東路四段181~210號,15.37,商,,,1070516,土地1建物1車位0,二層,12,辦公商業大樓,商業用,鋼筋混凝土造,0681027,158.24,0,0,0,無,有,無,55000,348,,0.0,0,售價包含裝潢或家電。;,RPVOMLOLNHNFFDA78CC
士林區,建物,臺北市士林區文昌路91~120號,0.0,住,,,1070511,土地0建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0551101,92.93,0,0,0,無,無,無,38000,409,,0.0,0,,RPQNMLOLNHNFFEA28CC
北投區,建物,臺北市北投區文林北路241~270號,0.0,住,,,1070510,土地0建物1車位0,四層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0740404,146.24,4,2,2,有,有,有,29000,198,,0.0,0,,RPTNMLOLNHNFFEA58CC
士林區,建物,臺北市士林區延平北路五段31~60號,151.0,商,,,1070521,土地0建物1車位0,一層,3,公寓(5樓含以下無電梯),見其他登記事項,加強磚造,0560115,116.45,0,0,0,無,無,無,40000,343,,0.0,0,,RPUNMLOLNHNFFEA68CC
大同區,建物,臺北市大同區重慶北路三段252巷1~30號,48.5,住,,,1070508,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0701210,144.64,0,0,0,無,無,有,44000,304,,0.0,0,,RPTNMLOLNHNFFBA28CC
大同區,建物,臺北市大同區華亭街1~30號,0.0,商,,,1070502,土地0建物1車位0,二層,13,套房(1房1廳1衛),住家用,鋼筋混凝土造,1040506,78.65,1,1,1,有,有,有,35000,445,,0.0,0,,RPOOMLOLNHNFFBA87CC
大同區,建物,臺北市大同區承德路一段31~60號,0.0,商,,,1070508,土地0建物1車位0,六層,12,辦公商業大樓,商業用,鋼筋混凝土造,0781109,190.82999999999998,0,0,0,無,有,無,72000,377,,0.0,0,,RPXOMLOLNHNFFBA78CC
中山區,建物,臺北市中山區樂群二路271~300號,0.0,其他,,,1070506,土地0建物0車位0,四層,11,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970603,35.04,1,1,1,有,有,有,26000,742,,0.0,0,實際使用含陽台為10.6坪,RPPNMLOLNHNFFCA97CC
中山區,建物,臺北市中山區松江路25巷1~30號,0.0,住,,,1070509,土地0建物1車位0,二層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0971118,30.700000000000003,1,1,1,有,有,有,19500,635,,0.0,0,,RPQNMLOLNHNFFCA08CC
中山區,建物,臺北市中山區民權東路二段121~150號,0.0,商,,,1070510,土地0建物1車位0,五層,11,辦公商業大樓,商業用,鋼筋混凝土造,0691103,154.73,0,0,0,無,有,無,38000,246,,0.0,0,,RPRNMLOLNHNFFCA18CC
中山區,建物,臺北市中山區中山北路二段93巷1~30號,0.0,商,,,1070516,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0940803,85.26,2,1,1,有,有,有,47000,551,,0.0,0,兩間打通,RPTNMLOLNHNFFCA38CC
中山區,建物,臺北市中山區民生東路一段61巷1~30號,0.0,商,,,1070508,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0601216,76.35,2,1,1,有,有,無,15000,196,,0.0,0,,RPSOMLOLNHNFFCA38CC
中山區,建物,臺北市中山區德惠街91~120號,0.0,住,,,1070410,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610615,46.46,0,1,1,有,無,無,23000,495,,0.0,0,實際租賃面積為總坪數1/2,RPUOMLOLNHNFFCA58CC
中山區,建物,臺北市中山區敬業三路162巷61~90號,0.0,住,,,1070512,土地0建物1車位1,十一層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0890628,155.5,4,2,2,有,有,無,40000,257,坡道平面,0.0,0,,RPVOMLOLNHNFFCA68CC
中山區,建物,臺北市中山區復興北路61~90號,0.0,商,,,1070502,土地0建物1車位0,三層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700217,132.98000000000002,3,1,2,有,有,無,48000,361,,0.0,0,,RPXOMLOLNHNFFCA88CC
中山區,建物,臺北市中山區民生東路二段127巷1~30號,0.0,住,,,1070521,土地0建物1車位0,一層,7,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0720722,152.60000000000002,0,0,0,無,有,無,56760,372,,0.0,0,,RPQPMLOLNHNFFCA28CC
中山區,建物,臺北市中山區林森北路91~120號,0.0,商,,,1070505,土地0建物0車位0,二層,12,辦公商業大樓,商業用,鋼筋混凝土造,0700812,49.59,0,0,0,無,有,無,18500,373,,0.0,0,租部分面積 約15坪 [ 供辦公室使用 ],RPTPMLOLNHNFFCA58CC
內湖區,建物,臺北市內湖區港墘路181~210號,0.0,,,,1070427,土地0建物1車位0,二層,7,廠辦,見其他登記事項,鋼筋混凝土造,0990826,232.11,0,0,0,無,有,有,155000,668,,0.0,0,,RPPQMLOLNHNFFCA28CC
大安區,建物,臺北市大安區光復南路240巷1~30號,0.0,商,,,1070401,土地0建物1車位0,二層,12,辦公商業大樓,住家用,鋼筋混凝土造,,191.28,0,0,0,無,有,無,80000,418,,0.0,0,,RPQNMLOLNHNFFFA38CC
大安區,建物,臺北市大安區敦化南路一段270巷1~30號,45.75,商,,,1070515,土地0建物1車位0,四層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0610830,115.85,4,2,2,有,無,無,42000,363,,0.0,0,,RPRNMLOLNHNFFFA48CC
大安區,建物,臺北市大安區敦化南路一段181~210號,0.0,其他,,,1070522,土地0建物1車位0,六層,14,辦公商業大樓,商業用,鋼筋混凝土造,0731029,95.42,0,0,0,無,有,無,50000,524,,0.0,0,,RPOOMLOLNHNFFFA28CC
中正區,建物,臺北市中正區重慶南路三段124巷1~30號,0.0,住,,,1070326,土地0建物1車位0,一層,4,公寓(5樓含以下無電梯),住家用,加強磚造,,99.2,4,2,2,有,無,有,18000,181,,0.0,0,,RPOOMLOLNHNFFAA77CC
文山區,建物,臺北市文山區興隆路二段203巷1~30號,0.0,,,,1070519,土地0建物1車位0,一層,5,店面(店鋪),住商用,鋼筋混凝土造,,98.39,2,0,0,有,無,無,30000,305,,0.0,0,,RPSNMLPLNHNFFAA18CC
文山區,建物,臺北市文山區景興路211~240號,0.0,商,,,1070514,土地0建物1車位0,一層,10,店面(店鋪),商業用,鋼筋混凝土造,0780622,112.62,1,1,1,有,有,無,33000,293,,0.0,0,,RPTOMLPLNHNFFAA38CC
文山區,建物,臺北市文山區景華街128巷2弄1~30號,0.0,住,,,1070520,土地0建物1車位1,四層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1040430,81.61,3,2,1,有,有,有,28000,343,升降機械,11.38,0,,RPUOMLPLNHNFFAA48CC
大安區,建物,臺北市大安區復興南路一段126巷1~30號,0.0,其他,,,1070511,土地0建物1車位0,八層,11,辦公商業大樓,見使用執照,鋼筋混凝土造,0701231,93.31,0,0,0,無,有,無,30000,322,,0.0,0,,RPQNMLPLNHNFFFA48CC
內湖區,建物,臺北市內湖區內湖路二段1~30號,0.0,住,,,1070509,土地0建物1車位0,三層,4,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,89.27,3,2,2,有,無,無,20000,224,,0.0,0,,RPUOMLPLNHNFFCA68CC
內湖區,建物,臺北市內湖區行善路391~420號,0.0,其他,,,1070508,土地0建物1車位6,五層,9,廠辦,見其他登記事項,鋼筋混凝土造,1010815,985.88,0,0,0,無,有,有,187500,190,坡道平面,198.84,0,,RPOPMLPLNHNFFCA18CC
內湖區,建物,臺北市內湖區陽光街61~90號,0.0,住,,,1070509,土地0建物1車位0,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0990705,168.69,5,2,3,有,有,無,58000,344,,0.0,0,,RPSPMLPLNHNFFCA58CC
中山區,建物,臺北市中山區民權西路9巷1~30號,0.0,商,,,1070521,土地0建物1車位0,五層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011112,72.04,1,1,1,有,有,有,41700,579,,0.0,0,,RPUPMLPLNHNFFCA78CC
中山區,建物,臺北市中山區復興北路61~90號,0.0,商,,,1070510,土地0建物1車位0,五層,12,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0700320,86.63000000000001,2,2,1,有,有,有,30000,346,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPVPMLPLNHNFFCA88CC
中山區,房地(土地+建物),臺北市中山區錦州街1~30號,19.67,商,,,1070510,土地1建物1車位0,一層,9,其他,商業用,鋼筋混凝土造,0780826,151.66,0,0,0,無,無,無,70000,462,,0.0,0,,RPWPMLPLNHNFFCA98CC
中山區,建物,臺北市中山區復興北路391~420號,0.0,商,,,1070523,土地0建物1車位0,十五層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0751125,94.87,2,2,2,有,有,有,48000,506,,0.0,0,,RPPQMLPLNHNFFCA38CC
中山區,建物,臺北市中山區新生北路三段56巷1~30號,0.0,商,,,1070513,土地0建物1車位0,十層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0981021,75.78999999999999,2,2,1,有,有,有,46000,607,,0.0,0,,RPSQMLPLNHNFFCA68CC
中山區,建物,臺北市中山區中山北路二段77巷1~30號,0.0,商,,,1070522,土地0建物1車位1,十層,14,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0901112,105.42,3,1,1,有,有,有,40000,379,坡道平面,26.24,0,,RPUQMLPLNHNFFCA88CC
中山區,建物,臺北市中山區新生北路二段31~60號,0.0,住,,,1070515,土地0建物1車位0,六層,19,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0980916,208.02,4,2,2,有,有,有,70000,337,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPWQMLPLNHNFFCA09CC
中山區,建物,臺北市中山區中山北路二段115巷1~30號,0.0,商,,,1070516,土地0建物1車位0,三層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0991110,70.78999999999999,1,2,1,有,有,有,35000,494,,0.0,0,,RPXQMLPLNHNFFCA56CC
中山區,建物,臺北市中山區民權西路9巷1~30號,0.0,商,,,1070522,土地0建物1車位0,六層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1011112,72.04,2,1,1,有,有,有,45000,625,,0.0,0,,RPQRMLPLNHNFFCA58CC
中山區,建物,臺北市中山區建國北路二段151~180號,0.0,住,,,1070523,土地0建物1車位1,四層,15,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0981008,299.11,3,2,2,有,有,有,175939,588,坡道平面,33.66,0,親友、員工或其他特殊關係間之交易。;含網路、有線電視及房屋清潔兩週一次,RPQSMLPLNHNFFCA68CC
內湖區,建物,臺北市內湖區金龍路241~270號,96.25,,,,1070520,土地0建物1車位0,五層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0851115,189.15,4,2,2,有,有,無,40000,211,,0.0,0,,RPTSMLPLNHNFFCA98CC
內湖區,建物,臺北市內湖區內湖路一段203巷1~30號,0.0,住,,,1070428,土地0建物1車位0,二層,7,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1031028,70.37,3,1,1,有,有,有,48742,693,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOTMLPLNHNFFCA58CC
內湖區,房地(土地+建物),臺北市內湖區成功路四段30巷28弄1~30號,9.43,商,,,1070502,土地1建物1車位0,一層,12,店面(店鋪),商業用,鋼筋混凝土造,0840211,71.31,0,0,0,無,無,無,33000,463,,0.0,0,,RPPTMLPLNHNFFCA68CC
